id_text,source,target,Type,ancient_author,recipient,dossier,senderloc,sender_title
P334113,Kuza,Huli,undirected,Ina-šar-Bel-allak,Sargon II,SAA01.06.02.a,Dur-Sharruken,LÚ*IGI.DUB ša URUBÀD-MAN-GIN
P334113,Ahu-lurši,Ubru-Babili,undirected,Ina-šar-Bel-allak,Sargon II,SAA01.06.02.a,Dur-Sharruken,LÚ*IGI.DUB ša URUBÀD-MAN-GIN
P334113,Ahu-lurši,Ina-šar-Bel-allak,undirected,Ina-šar-Bel-allak,Sargon II,SAA01.06.02.a,Dur-Sharruken,LÚ*IGI.DUB ša URUBÀD-MAN-GIN
P334113,Ahu-lurši,Kina,undirected,Ina-šar-Bel-allak,Sargon II,SAA01.06.02.a,Dur-Sharruken,LÚ*IGI.DUB ša URUBÀD-MAN-GIN
P334113,Ahu-lurši,Sanda-pi,undirected,Ina-šar-Bel-allak,Sargon II,SAA01.06.02.a,Dur-Sharruken,LÚ*IGI.DUB ša URUBÀD-MAN-GIN
P334113,Ahu-lurši,Huli,undirected,Ina-šar-Bel-allak,Sargon II,SAA01.06.02.a,Dur-Sharruken,LÚ*IGI.DUB ša URUBÀD-MAN-GIN
P334113,Ahu-lurši,Kuza,undirected,Ina-šar-Bel-allak,Sargon II,SAA01.06.02.a,Dur-Sharruken,LÚ*IGI.DUB ša URUBÀD-MAN-GIN
P334113,Ubru-Babili,Ina-šar-Bel-allak,undirected,Ina-šar-Bel-allak,Sargon II,SAA01.06.02.a,Dur-Sharruken,LÚ*IGI.DUB ša URUBÀD-MAN-GIN
P334113,Ubru-Babili,Kina,undirected,Ina-šar-Bel-allak,Sargon II,SAA01.06.02.a,Dur-Sharruken,LÚ*IGI.DUB ša URUBÀD-MAN-GIN
P334113,Ubru-Babili,Sanda-pi,undirected,Ina-šar-Bel-allak,Sargon II,SAA01.06.02.a,Dur-Sharruken,LÚ*IGI.DUB ša URUBÀD-MAN-GIN
P334113,Ubru-Babili,Huli,undirected,Ina-šar-Bel-allak,Sargon II,SAA01.06.02.a,Dur-Sharruken,LÚ*IGI.DUB ša URUBÀD-MAN-GIN
P334113,Ubru-Babili,Kuza,undirected,Ina-šar-Bel-allak,Sargon II,SAA01.06.02.a,Dur-Sharruken,LÚ*IGI.DUB ša URUBÀD-MAN-GIN
P334113,Ubru-Babili,Ahu-lurši,undirected,Ina-šar-Bel-allak,Sargon II,SAA01.06.02.a,Dur-Sharruken,LÚ*IGI.DUB ša URUBÀD-MAN-GIN
P313444,Kalbi-Uku,Mar-Yakin,undirected,Il-yadaʾ,Sargon II,SAA15.06.01.c,Dur-Kurigalzu,LÚGAR.KUR BÀD.ANKI
P313444,Mar-Yakin,Kalbi-Uku,undirected,Il-yadaʾ,Sargon II,SAA15.06.01.c,Dur-Kurigalzu,LÚGAR.KUR BÀD.ANKI
P334648,Mar-Zeri,Teši-eṭir,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334648,Mar-Zeri,Badaya,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334648,Mar-Zeri,Yadiʾ,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334648,Teši-eṭir,Badaya,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334648,Teši-eṭir,Yadiʾ,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334648,Teši-eṭir,Mar-Zeri,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334648,Badaya,Yadiʾ,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334648,Badaya,Mar-Zeri,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334648,Badaya,Teši-eṭir,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334648,Yadiʾ,Mar-Zeri,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334648,Yadiʾ,Teši-eṭir,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334648,Yadiʾ,Badaya,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P313422,Gabbu-ana-Aššur,Melarṭua,undirected,Gabbu-ana-Aššur,Sargon II,SAA05.07.01.c,Kurbail,
P313422,Gabbu-ana-Aššur,Abaliuqunu,undirected,Gabbu-ana-Aššur,Sargon II,SAA05.07.01.c,Kurbail,
P313422,Melarṭua,Abaliuqunu,undirected,Gabbu-ana-Aššur,Sargon II,SAA05.07.01.c,Kurbail,
P313422,Melarṭua,Gabbu-ana-Aššur,undirected,Gabbu-ana-Aššur,Sargon II,SAA05.07.01.c,Kurbail,
P313422,Abaliuqunu,Gabbu-ana-Aššur,undirected,Gabbu-ana-Aššur,Sargon II,SAA05.07.01.c,Kurbail,
P313422,Abaliuqunu,Melarṭua,undirected,Gabbu-ana-Aššur,Sargon II,SAA05.07.01.c,Kurbail,
P314232,Aššur-reši-išši,Kibabiše,undirected,Sargon II,(completely destroyed),SAA01.01.01.c,Royal Court,
P314232,Aššur-reši-išši,Ašpa-bara,undirected,Sargon II,(completely destroyed),SAA01.01.01.c,Royal Court,
P314232,Kibabiše,Ašpa-bara,undirected,Sargon II,(completely destroyed),SAA01.01.01.c,Royal Court,
P314232,Kibabiše,Aššur-reši-išši,undirected,Sargon II,(completely destroyed),SAA01.01.01.c,Royal Court,
P314232,Ašpa-bara,Aššur-reši-išši,undirected,Sargon II,(completely destroyed),SAA01.01.01.c,Royal Court,
P314232,Ašpa-bara,Kibabiše,undirected,Sargon II,(completely destroyed),SAA01.01.01.c,Royal Court,
P334502,Issar-duri,Marduk-iddina,undirected,Issar-duri,Sargon II,SAA15.01.01.a,Arrapha,LÚGAR.KUR URUarrap-ha
P334502,Issar-duri,Šamaš-ruqaya,undirected,Issar-duri,Sargon II,SAA15.01.01.a,Arrapha,LÚGAR.KUR URUarrap-ha
P334502,Marduk-iddina,Šamaš-ruqaya,undirected,Issar-duri,Sargon II,SAA15.01.01.a,Arrapha,LÚGAR.KUR URUarrap-ha
P334502,Marduk-iddina,Issar-duri,undirected,Issar-duri,Sargon II,SAA15.01.01.a,Arrapha,LÚGAR.KUR URUarrap-ha
P334502,Šamaš-ruqaya,Issar-duri,undirected,Issar-duri,Sargon II,SAA15.01.01.a,Arrapha,LÚGAR.KUR URUarrap-ha
P334502,Šamaš-ruqaya,Marduk-iddina,undirected,Issar-duri,Sargon II,SAA15.01.01.a,Arrapha,LÚGAR.KUR URUarrap-ha
P334567,Nabu-deʾiq,Nani,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334567,Nabu-deʾiq,Ahu-illika,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334567,Nabu-deʾiq,Zabina-ili,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334567,Nani,Ahu-illika,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334567,Nani,Zabina-ili,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334567,Nani,Nabu-deʾiq,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334567,Ahu-illika,Zabina-ili,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334567,Ahu-illika,Nabu-deʾiq,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334567,Ahu-illika,Nani,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334567,Zabina-ili,Nabu-deʾiq,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334567,Zabina-ili,Nani,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334567,Zabina-ili,Ahu-illika,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334607,Nabu-ahu-uṣur,Iršumu,undirected,Nabu-ahu-uṣur,Sargon II,SAA05.10.05.a,Mazamua,LÚ*qur-bu-[tú]
P334607,Nabu-ahu-uṣur,Šarru-emuranni,undirected,Nabu-ahu-uṣur,Sargon II,SAA05.10.05.a,Mazamua,LÚ*qur-bu-[tú]
P334607,Nabu-ahu-uṣur,Nabu-hamatua,undirected,Nabu-ahu-uṣur,Sargon II,SAA05.10.05.a,Mazamua,LÚ*qur-bu-[tú]
P334607,Iršumu,Šarru-emuranni,undirected,Nabu-ahu-uṣur,Sargon II,SAA05.10.05.a,Mazamua,LÚ*qur-bu-[tú]
P334607,Iršumu,Nabu-hamatua,undirected,Nabu-ahu-uṣur,Sargon II,SAA05.10.05.a,Mazamua,LÚ*qur-bu-[tú]
P334607,Iršumu,Nabu-ahu-uṣur,undirected,Nabu-ahu-uṣur,Sargon II,SAA05.10.05.a,Mazamua,LÚ*qur-bu-[tú]
P334607,Šarru-emuranni,Nabu-hamatua,undirected,Nabu-ahu-uṣur,Sargon II,SAA05.10.05.a,Mazamua,LÚ*qur-bu-[tú]
P334607,Šarru-emuranni,Nabu-ahu-uṣur,undirected,Nabu-ahu-uṣur,Sargon II,SAA05.10.05.a,Mazamua,LÚ*qur-bu-[tú]
P334607,Šarru-emuranni,Iršumu,undirected,Nabu-ahu-uṣur,Sargon II,SAA05.10.05.a,Mazamua,LÚ*qur-bu-[tú]
P334607,Nabu-hamatua,Nabu-ahu-uṣur,undirected,Nabu-ahu-uṣur,Sargon II,SAA05.10.05.a,Mazamua,LÚ*qur-bu-[tú]
P334607,Nabu-hamatua,Iršumu,undirected,Nabu-ahu-uṣur,Sargon II,SAA05.10.05.a,Mazamua,LÚ*qur-bu-[tú]
P334607,Nabu-hamatua,Šarru-emuranni,undirected,Nabu-ahu-uṣur,Sargon II,SAA05.10.05.a,Mazamua,LÚ*qur-bu-[tú]
P334773,Gidgiddanu,Marduk-remanni,undirected,Sin-ahhe-eriba,Sargon II,SAA01.02.01.c,Royal Court,
P334773,Marduk-remanni,Gidgiddanu,undirected,Sin-ahhe-eriba,Sargon II,SAA01.02.01.c,Royal Court,
P334805,Issar-naʾdi,Nabu-ahu-uṣur,undirected,(unknown),Sargon II,SAA15.03.06.c,"Parsua, Bit-Hamban, or Bit-Sangibuti",
P334805,Issar-naʾdi,Aššur-remanni,undirected,(unknown),Sargon II,SAA15.03.06.c,"Parsua, Bit-Hamban, or Bit-Sangibuti",
P334805,Nabu-ahu-uṣur,Aššur-remanni,undirected,(unknown),Sargon II,SAA15.03.06.c,"Parsua, Bit-Hamban, or Bit-Sangibuti",
P334805,Nabu-ahu-uṣur,Issar-naʾdi,undirected,(unknown),Sargon II,SAA15.03.06.c,"Parsua, Bit-Hamban, or Bit-Sangibuti",
P334805,Aššur-remanni,Issar-naʾdi,undirected,(unknown),Sargon II,SAA15.03.06.c,"Parsua, Bit-Hamban, or Bit-Sangibuti",
P334805,Aššur-remanni,Nabu-ahu-uṣur,undirected,(unknown),Sargon II,SAA15.03.06.c,"Parsua, Bit-Hamban, or Bit-Sangibuti",
P334189,Nabu-ušabši,Igli,undirected,"Nabu-ušabši, Igli",Sargon II,SAA05.14.03.a,Northeastern Assyria,
P334189,Igli,Nabu-ušabši,undirected,"Nabu-ušabši, Igli",Sargon II,SAA05.14.03.a,Northeastern Assyria,
P334398,Gabbu-ana-Aššur,Abile,undirected,Gabbu-ana-Aššur,Sargon II,SAA05.07.01.c,Kurbail,
P334398,Abile,Gabbu-ana-Aššur,undirected,Gabbu-ana-Aššur,Sargon II,SAA05.07.01.c,Kurbail,
P313647,Nabu-belu-kaʾʾin,Belšunu,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.c,Kar-Sharrukin,
P313647,Belšunu,Nabu-belu-kaʾʾin,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.c,Kar-Sharrukin,
P334529,Aššur-dur-paniya,Abu-ul-idi,undirected,Aššur-dur-paniya,Sargon II,SAA05.04.01.a,Rab Šaqê Province,
P334529,Abu-ul-idi,Aššur-dur-paniya,undirected,Aššur-dur-paniya,Sargon II,SAA05.04.01.a,Rab Šaqê Province,
P334705,Aššur-leʾi,Nabu-hamatua,undirected,Adad-issiya,Sargon II,SAA05.10.04.c,Mazamua,
P334705,Aššur-leʾi,Ullusunu,undirected,Adad-issiya,Sargon II,SAA05.10.04.c,Mazamua,
P334705,Aššur-leʾi,Bel-ahhe,undirected,Adad-issiya,Sargon II,SAA05.10.04.c,Mazamua,
P334705,Nabu-hamatua,Aššur-leʾi,undirected,Adad-issiya,Sargon II,SAA05.10.04.c,Mazamua,
P334705,Nabu-hamatua,Ullusunu,undirected,Adad-issiya,Sargon II,SAA05.10.04.c,Mazamua,
P334705,Nabu-hamatua,Bel-ahhe,undirected,Adad-issiya,Sargon II,SAA05.10.04.c,Mazamua,
P334705,Ullusunu,Aššur-leʾi,undirected,Adad-issiya,Sargon II,SAA05.10.04.c,Mazamua,
P334705,Ullusunu,Nabu-hamatua,undirected,Adad-issiya,Sargon II,SAA05.10.04.c,Mazamua,
P334705,Ullusunu,Bel-ahhe,undirected,Adad-issiya,Sargon II,SAA05.10.04.c,Mazamua,
P334705,Bel-ahhe,Aššur-leʾi,undirected,Adad-issiya,Sargon II,SAA05.10.04.c,Mazamua,
P334705,Bel-ahhe,Nabu-hamatua,undirected,Adad-issiya,Sargon II,SAA05.10.04.c,Mazamua,
P334705,Bel-ahhe,Ullusunu,undirected,Adad-issiya,Sargon II,SAA05.10.04.c,Mazamua,
P334053,Šarru,Ṭab-šar-Aššur,undirected,Ṭab-šar-Aššur,Sargon II,SAA01.03.01.a,Royal Court,LÚIGI.DUB GAL-u
P334053,Ṭab-šar-Aššur,Šarru,undirected,Ṭab-šar-Aššur,Sargon II,SAA01.03.01.a,Royal Court,LÚIGI.DUB GAL-u
P334344,Il-yadaʾ,Aššur-belu-taqqin,undirected,Il-yadaʾ,Sargon II,SAA15.06.01.a,Dur-Kurigalzu,LÚGAR.KUR BÀD.ANKI
P334344,Il-yadaʾ,Marduk-apla-iddina,undirected,Il-yadaʾ,Sargon II,SAA15.06.01.a,Dur-Kurigalzu,LÚGAR.KUR BÀD.ANKI
P334344,Aššur-belu-taqqin,Marduk-apla-iddina,undirected,Il-yadaʾ,Sargon II,SAA15.06.01.a,Dur-Kurigalzu,LÚGAR.KUR BÀD.ANKI
P334344,Aššur-belu-taqqin,Il-yadaʾ,undirected,Il-yadaʾ,Sargon II,SAA15.06.01.a,Dur-Kurigalzu,LÚGAR.KUR BÀD.ANKI
P334344,Marduk-apla-iddina,Il-yadaʾ,undirected,Il-yadaʾ,Sargon II,SAA15.06.01.a,Dur-Kurigalzu,LÚGAR.KUR BÀD.ANKI
P334344,Marduk-apla-iddina,Aššur-belu-taqqin,undirected,Il-yadaʾ,Sargon II,SAA15.06.01.a,Dur-Kurigalzu,LÚGAR.KUR BÀD.ANKI
P334447,Ša-Aššur-dubbu,Melarṭua,undirected,Aššur-reṣuwa,Sargon II,SAA05.06.01.c,Kumme,
P334447,Melarṭua,Ša-Aššur-dubbu,undirected,Aššur-reṣuwa,Sargon II,SAA05.06.01.c,Kumme,
P334442,Nagaha,Ilu-piya-uṣur,undirected,Taklak-ana-Bel,Sargon II,SAA01.13.02.c,Naṣibina,LÚGAR.KUR URUna-ṣi-bi-na
P334442,Nagaha,Taklak-ana-Bel,undirected,Taklak-ana-Bel,Sargon II,SAA01.13.02.c,Naṣibina,LÚGAR.KUR URUna-ṣi-bi-na
P334442,Ilu-piya-uṣur,Taklak-ana-Bel,undirected,Taklak-ana-Bel,Sargon II,SAA01.13.02.c,Naṣibina,LÚGAR.KUR URUna-ṣi-bi-na
P334442,Ilu-piya-uṣur,Nagaha,undirected,Taklak-ana-Bel,Sargon II,SAA01.13.02.c,Naṣibina,LÚGAR.KUR URUna-ṣi-bi-na
P334442,Taklak-ana-Bel,Nagaha,undirected,Taklak-ana-Bel,Sargon II,SAA01.13.02.c,Naṣibina,LÚGAR.KUR URUna-ṣi-bi-na
P334442,Taklak-ana-Bel,Ilu-piya-uṣur,undirected,Taklak-ana-Bel,Sargon II,SAA01.13.02.c,Naṣibina,LÚGAR.KUR URUna-ṣi-bi-na
P313840,Urzana,Rusa,undirected,(unknown),Sargon II,SAA05.09.01.c,Northeastern Assyria,
P313840,Rusa,Urzana,undirected,(unknown),Sargon II,SAA05.09.01.c,Northeastern Assyria,
P334163,Sapiku,Aqaba,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Sapiku,La-baši,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Sapiku,Zaqiru,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Sapiku,Bel-leʾi,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Sapiku,Saʾeru,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Sapiku,Marduk-šarru-uṣur,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Sapiku,Eriba,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Sapiku,Sin-duru-uṣur,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Sapiku,Ata,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Sapiku,Marduk-apla-iddina,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Aqaba,La-baši,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Aqaba,Zaqiru,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Aqaba,Bel-leʾi,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Aqaba,Saʾeru,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Aqaba,Marduk-šarru-uṣur,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Aqaba,Eriba,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Aqaba,Sin-duru-uṣur,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Aqaba,Ata,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Aqaba,Sapiku,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Aqaba,Marduk-apla-iddina,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,La-baši,Zaqiru,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,La-baši,Bel-leʾi,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,La-baši,Saʾeru,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,La-baši,Marduk-šarru-uṣur,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,La-baši,Eriba,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,La-baši,Sin-duru-uṣur,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,La-baši,Ata,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,La-baši,Sapiku,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,La-baši,Marduk-apla-iddina,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,La-baši,Aqaba,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Zaqiru,Bel-leʾi,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Zaqiru,Saʾeru,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Zaqiru,Marduk-šarru-uṣur,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Zaqiru,Eriba,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Zaqiru,Sin-duru-uṣur,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Zaqiru,Ata,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Zaqiru,Sapiku,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Zaqiru,Marduk-apla-iddina,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Zaqiru,Aqaba,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Zaqiru,La-baši,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Bel-leʾi,Saʾeru,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Bel-leʾi,Marduk-šarru-uṣur,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Bel-leʾi,Eriba,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Bel-leʾi,Sin-duru-uṣur,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Bel-leʾi,Ata,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Bel-leʾi,Sapiku,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Bel-leʾi,Marduk-apla-iddina,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Bel-leʾi,Aqaba,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Bel-leʾi,La-baši,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Bel-leʾi,Zaqiru,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Saʾeru,Marduk-šarru-uṣur,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Saʾeru,Eriba,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Saʾeru,Sin-duru-uṣur,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Saʾeru,Ata,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Saʾeru,Sapiku,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Saʾeru,Marduk-apla-iddina,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Saʾeru,Aqaba,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Saʾeru,La-baši,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Saʾeru,Zaqiru,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Saʾeru,Bel-leʾi,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Marduk-šarru-uṣur,Eriba,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Marduk-šarru-uṣur,Sin-duru-uṣur,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Marduk-šarru-uṣur,Ata,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Marduk-šarru-uṣur,Saʾeru,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Marduk-šarru-uṣur,Sapiku,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Marduk-šarru-uṣur,Marduk-apla-iddina,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Marduk-šarru-uṣur,Aqaba,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Marduk-šarru-uṣur,La-baši,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Marduk-šarru-uṣur,Zaqiru,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Marduk-šarru-uṣur,Bel-leʾi,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Eriba,Sin-duru-uṣur,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Eriba,Marduk-šarru-uṣur,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Eriba,Ata,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Eriba,Saʾeru,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Eriba,Sapiku,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Eriba,Marduk-apla-iddina,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Eriba,Aqaba,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Eriba,La-baši,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Eriba,Zaqiru,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Eriba,Bel-leʾi,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Sin-duru-uṣur,Marduk-šarru-uṣur,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Sin-duru-uṣur,Ata,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Sin-duru-uṣur,Saʾeru,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Sin-duru-uṣur,Sapiku,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Sin-duru-uṣur,Marduk-apla-iddina,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Sin-duru-uṣur,Aqaba,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Sin-duru-uṣur,La-baši,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Sin-duru-uṣur,Zaqiru,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Sin-duru-uṣur,Bel-leʾi,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Sin-duru-uṣur,Eriba,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Ata,Saʾeru,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Ata,Sapiku,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Ata,Marduk-apla-iddina,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Ata,Aqaba,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Ata,La-baši,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Ata,Zaqiru,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Ata,Bel-leʾi,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Ata,Marduk-šarru-uṣur,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Ata,Eriba,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Ata,Sin-duru-uṣur,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Marduk-apla-iddina,Sapiku,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Marduk-apla-iddina,Aqaba,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334163,Marduk-apla-iddina,La-baši,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
